,x,y,z,r,g,b,inlinear_idx
304,0.2518213185491244,0.253098161743464,1.3129746908924878,101.0,71.5,24.0,1750.0
305,0.24497551633967193,-0.16910722146618903,1.4211703801136357,57.0,24.0,17.5,1770.0
306,0.23998729941825467,0.1887155937068322,1.3533636805105194,82.5,58.0,83.0,1786.0
307,-0.13335159260749874,-0.1365343919911127,1.2622265983198304,105.5,69.5,73.5,1807.0
308,-0.24444340837638245,0.19135370578782585,1.229013321423274,34.0,90.5,26.5,1808.0
309,-0.13190712438175722,-0.4452118440935311,1.1344332579190326,114.5,75.0,84.5,1809.0
310,0.1877245595323712,0.19924810812681076,1.3332669800042203,72.5,54.0,38.0,1817.0
311,0.23739866511757243,0.19174192196314657,1.3496246217259726,63.5,45.0,46.0,1835.0
312,0.3083161548366953,0.3521688220713679,1.260600923508095,101.5,94.5,121.5,1841.0
313,-0.03841882164062422,0.2711482158154709,1.2261338587010637,41.5,22.5,2.0,1866.0
314,0.40291056683316795,0.0854224253952495,1.4627226607744335,12.0,67.5,18.0,1868.0
315,0.280679709774067,-0.4399703760898751,1.3191131193447256,122.5,58.5,0.5,1869.0
316,-0.04642080775668252,0.10618032581995632,1.332906632469255,60.5,43.0,23.0,1871.0
317,0.5013265935710293,0.1575781077070787,1.441460052575808,82.5,34.0,44.0,1916.0
318,0.4890575999311629,0.1440038371348505,1.447337335076411,48.5,50.0,50.5,1932.0
319,0.12240356474220819,-0.3220340420107194,1.2988476913312956,76.0,19.5,106.0,1938.0
320,0.282318973743294,-0.4232776831440445,1.3277566773884693,113.5,47.5,20.0,1944.0
321,0.3915701587885172,0.07978670785433997,1.4652581530606423,69.5,51.0,32.5,1951.0
322,0.24497551633967193,-0.16910722146618903,1.4211703801136357,57.0,24.0,17.5,1952.0
323,0.28373255363780653,-0.21878290658786553,1.413233555835309,14.5,48.5,31.5,1964.0
324,0.27071452776027205,-0.34263916075534284,1.3539513558968796,30.0,34.5,36.5,1971.0
325,0.0749764403852361,-0.4317562379621891,1.2341930528878304,39.0,30.0,26.5,1977.0
326,0.19014327171845816,-0.46255709956210267,1.2691176668206992,52.0,23.0,23.5,1988.0
327,0.20420619508364465,-0.4651428178037916,1.2743192604492353,47.0,18.0,15.5,1992.0
328,0.12159260410641609,-0.40239686760155347,1.2632027072134546,105.0,44.0,41.0,2000.0
329,0.35205111569628816,0.0018703728325588727,1.5043562819290999,97.0,94.5,29.0,2007.0
330,0.37036861883044325,-0.29900696995591375,1.41700981089353,125.5,75.0,75.5,2011.0
331,0.24300315503907338,0.18880709053663386,1.3533422915518352,52.5,34.0,44.0,2041.0
332,0.22799291895960935,0.2815512907245598,1.2869957859388363,51.0,37.0,26.0,2056.0
333,-0.029813629386242258,0.06934497151863303,1.3606071368438204,3.5,120.5,28.0,2072.0
334,0.3009110113620542,0.18584018391377188,1.3704266664855478,22.0,28.0,120.0,2075.0
335,0.41652695391827577,0.1537750253602885,1.4239368105359445,106.5,121.5,68.5,2102.0
336,0.40000589848488693,0.24420292929627313,1.356135486456456,17.0,34.5,49.0,2103.0
337,0.12243123311297983,-0.4514487322334762,1.2432690439655603,68.5,37.5,31.0,2110.0
338,0.46651549982456975,0.15998994569707997,1.4311220988358837,25.5,6.0,2.0,2163.0
339,0.4864514901600505,0.14694262586486156,1.4440474809094455,87.0,7.5,15.0,2164.0
340,0.18909933914064148,-0.34931756823172916,1.3158879786829993,112.5,78.0,81.5,2170.0
341,-0.008341960394642965,0.1506748658844441,1.314737272434805,107.0,89.5,63.0,2176.0
342,0.12132840962232413,0.29381859501420793,1.2514789171481235,64.0,49.0,31.5,2209.0
343,0.28480030130629147,-0.404648464464154,1.3358846975814271,44.5,24.5,22.0,2213.0
344,0.25623919448981664,0.18870783056909987,1.3570434692261046,47.5,26.0,39.5,2217.0
345,0.4911304043184376,0.16247687535419422,1.4358845835506955,0.0,70.5,19.0,2234.0
346,0.45586583010716736,0.09284763495747646,1.472397992825003,70.5,53.5,35.5,2235.0
347,0.17110012126640875,-0.539411419877953,1.8281699225375776,62.5,4.0,8.5,2236.0
348,0.07349994354565459,0.38020564476201235,1.1823969575582152,16.5,92.0,32.5,2247.0
349,0.1919421157521135,-0.1941632666942194,1.3816184877850999,112.0,51.5,43.5,2260.0
350,-0.19596808228725862,-0.05576318609158435,1.2679311346049384,97.5,38.0,2.0,2300.0
351,0.35888455429493926,-0.16140324795366043,1.469271235685185,75.0,42.5,53.0,2315.0
352,-0.08951004021052507,0.4106290332024338,1.125608557861203,58.5,26.0,7.5,2316.0
