,x,y,z,r,g,b
680,0.15324784023409868,0.5253962357578004,1.3728946729396847,123.0,68.0,19.0
681,0.6450566342270015,1.0293719775153731,2.3227180664817646,19.0,96.0,54.0
682,0.03349568614188342,0.1511153497188995,1.1651842570309907,17.5,127.5,121.5
683,0.32085674318312296,0.36312420451962535,1.8081822291685274,45.0,117.5,73.5
684,-0.02306865371474629,0.35787829611427685,1.0285788747826647,120.5,65.0,23.0
685,0.005558945271552112,0.3909260479574317,1.082908400928906,92.0,37.0,117.5
686,0.07040239966920472,0.11883476970389817,1.23348613230902,12.0,114.0,102.0
687,0.04791722880825306,0.4233241130004383,1.1679879001213762,93.5,46.5,5.5
688,0.23235791752836524,0.5701434261908066,1.5375473102706219,8.0,82.0,35.5
689,-0.04237699459589051,0.2866588568938441,1.0085209203378949,75.0,29.0,116.5
690,0.3070092585341662,0.5190937590902512,1.7240599862648136,103.5,49.0,126.5
691,0.2977547418072772,0.6655872811097813,1.6548875625317505,82.0,30.0,121.5
692,0.1383503637760362,0.4940828500692048,1.3498064553894675,116.5,64.0,20.5
693,-0.027248960124636415,0.0049182261967959315,1.0074260190633675,3.5,2.0,1.5
694,0.15529389966131005,-0.037091992036895796,1.3734819863726377,11.0,118.0,107.0
695,0.11665335594944223,0.48625474775481753,1.3029963609172759,112.0,59.5,15.0
696,0.035144320431779015,0.18092378079045796,1.1766212159614127,20.0,0.0,125.5
697,0.08483523607132668,0.1072158595751383,1.2597909261726277,43.5,16.5,5.5
698,0.42148128647014277,0.6375588514696662,1.9444412000768778,112.5,54.0,5.0
699,-0.0008639447697089428,0.37739683409343555,1.0728106699187576,94.0,44.0,4.0
700,0.012529205091296949,0.06298663830373877,1.100226289966122,126.0,120.0,95.0
701,1.041403887438343,1.0848638931882402,3.2039289011874863,115.0,59.5,16.5
702,0.03851571506191166,0.007317726713026901,1.138895086062065,111.5,120.0,87.0
703,0.020410115903315137,0.15748733390185793,1.1410745946509888,3.0,9.5,124.5
704,0.05797471894528501,-0.015492254664651034,1.1727720699555322,10.0,5.0,3.0
705,0.17992960177677045,0.5340832781516394,1.4305669638839515,3.0,80.0,38.5
706,-0.012274547959643837,0.35528495222695744,1.054189437003503,10.0,87.0,43.0
707,0.07919784138272692,0.13921321461960387,1.256527260577556,28.0,8.5,7.0
708,0.162628903050276,-0.0959261318712854,1.3748574902591058,72.0,84.5,73.0
709,0.06287721901852163,0.4286931952474286,1.2000522605738322,108.0,55.0,11.5
710,0.03568433307383107,0.12735906421517337,1.1638697190470746,20.0,122.5,109.0
711,0.13420009987963993,0.5237079552006552,1.3307659364022681,98.5,44.0,125.5
712,-0.0018351069010692608,0.43422705610900914,1.0512387269499726,76.5,28.0,115.5
713,0.13384000679541258,-0.02506254759136245,1.330443177769312,29.0,11.0,12.0
714,0.8215053308510883,0.9948874663151883,2.7356040653527054,115.5,59.5,11.5
715,0.20396121084727023,0.4035208150549437,1.528500905637294,30.5,103.0,50.5
716,0.005672680526823402,0.050750819240744344,1.0835765692870414,33.0,16.5,14.0
717,0.03233045326859702,-0.07157391042750332,1.1059324108991249,4.0,2.0,6.0
718,0.12468266613862365,0.39102469469781226,1.353176728308375,114.5,59.5,8.0
719,0.06584040633607031,0.46509672998875645,1.1949051388880023,74.5,19.0,101.0
720,-0.017700463934936593,0.40296289836694477,1.025765929575061,120.0,75.0,33.5
721,0.08255014694438052,0.1638706533886362,1.2697219523033556,8.0,122.0,98.0
722,0.23628994627820502,0.6390121056958462,1.5244984018871945,86.0,31.0,111.5
723,0.44283050001751073,0.7830807744700367,1.9461558958581915,88.5,37.5,121.5
724,0.6163705746472409,0.8078134817221276,2.3303019794214905,126.0,70.0,20.5
725,0.18311608762359066,-0.10129078445638011,1.4191850019437011,26.0,13.5,19.0
726,0.19100577298056512,-0.04837215132687978,1.449813389848724,33.5,13.0,12.0
727,0.14338646609934205,0.21974010456594129,1.4136460822838675,26.0,3.0,2.0
728,0.020980593919803926,0.11845010129158065,1.1314497034378963,18.0,121.0,104.5
729,1.0418480863316129,1.3425273478941162,3.1193640853857274,20.0,97.5,53.0
730,-0.012723511063755674,-0.039224385071033506,1.0240235491399305,121.0,112.0,111.5
731,0.23614570485069403,0.44315485251912323,1.5882004431156256,122.5,66.5,20.0
732,0.060146606997648094,0.4382748082318833,1.1911019153203182,104.5,52.0,6.5
733,0.24183938524007897,0.6230411152768829,1.54150608088544,118.5,67.0,27.5
734,0.09183638814915533,0.14581140224736003,1.2848938462483,24.0,11.5,0.0
735,0.05724437096386245,0.05054237492792476,1.1878385755776666,116.0,96.0,83.0
736,0.44318267219757096,0.8015397879279411,1.9405584049551177,26.5,102.0,61.0
737,0.06677919616135475,0.04333700588665124,1.2061314204818239,12.5,1.5,4.5
738,-0.002938148915185203,0.3852148553646886,1.0651433018173477,114.0,57.0,4.0
739,0.17696788564745314,-0.10279694891323425,1.4052972874825527,22.0,10.0,7.5
740,0.2517126836956418,0.628599532690296,1.5631987846894924,4.5,80.0,41.0
741,0.14863286837347234,0.012056439199558077,1.3721534686136678,27.0,7.5,9.0
742,0.11695419233335078,0.08230859367562378,1.321448017677753,18.0,3.0,4.0
743,0.029029394910090878,0.06910981600050241,1.1354606170993657,19.5,0.0,125.5
744,0.2716926272629093,0.6656061854120993,1.5969178972764393,83.5,32.5,119.0
745,-0.005001700587703511,0.006275384436993524,1.0503555466642849,105.0,118.5,87.0
746,0.14374689199348284,0.5302819880773121,1.3504695807467144,100.5,53.0,10.0
747,0.17000789087136664,-0.09625933092796453,1.3916700538427316,23.0,12.5,11.0
748,0.05893061941474619,0.39518857953509084,1.2018156655623484,127.0,69.0,24.5
749,0.07047505830313289,0.03502738167280687,1.2116202508150036,22.0,4.5,0.5
750,0.22557011452847522,-0.13079735044141597,1.5069793837556589,79.5,94.0,78.5
751,0.060762343506853486,-0.051082533820547484,1.1695904914138004,7.5,3.0,13.5
752,0.33792258379943885,0.675165669758291,1.7429462904158104,105.5,50.0,127.0
753,0.014457378215746096,0.4690184408521658,1.0766447747653989,17.5,95.5,51.5
754,0.015430060233520103,0.05668897453426132,1.1047579830640861,37.5,19.0,11.5
755,0.1833750714608762,0.04786381495942745,1.4575301957625766,36.0,13.0,9.0
756,0.14857953550423367,0.5571156837263641,1.3518751915303318,103.5,50.5,2.5
757,0.03464749462819891,0.45046534790060294,1.1286759984645411,97.5,45.5,1.0
758,0.05195595829421779,0.42917103692933345,1.1749643582672529,114.5,64.0,18.0
759,1.091239393089385,1.3842419919789812,3.2189609073742287,84.5,32.0,114.0
760,0.13613770383435855,-0.07371730007221768,1.3238140430517975,19.0,6.0,11.0
761,0.1414602536432704,-0.08663032289321063,1.3325366755306338,29.0,20.0,27.0
762,0.021859606287874853,0.34715674881810593,1.1346470753711255,86.5,36.5,120.5
763,0.11695419233335078,0.08230859367562378,1.321448017677753,18.0,3.0,4.0
764,0.07550817068547166,0.10819673758117435,1.2409523695768094,11.5,115.0,104.5
765,-0.014397723025918517,-0.04007853640762202,1.0205949345914673,6.5,2.0,0.0
766,0.002196146914201971,-0.03518710611813859,1.0546640795470645,14.0,5.0,4.5
767,-0.01549988515662673,-0.022587405210177124,1.0229781728486318,118.5,110.5,108.0
768,0.027707895606591218,-0.01938133412761706,1.1098702885151892,6.0,123.5,125.0
769,0.05946190351400057,0.045050817069693036,1.190761064347308,116.0,118.5,85.5
770,0.28352652375830173,0.5972220233411091,1.6444976254209844,13.0,90.5,49.0
771,-0.013461194982673065,0.3551877781590532,1.0513867649910944,96.5,45.5,1.5
772,0.44693309331324244,0.7623675303193413,1.961821075896306,94.0,42.5,127.0
773,0.11174153966462529,0.0441947695133005,1.3013876048304123,121.5,102.5,87.5
774,-0.005001700587703511,0.006275384436993524,1.0503555466642849,105.0,118.5,87.0
775,0.018003446191505835,0.41275724385178275,1.1037093230526704,81.5,30.0,111.5
776,0.06454799246567651,-0.01023270904257047,1.1879501434981667,71.0,80.0,72.0
777,1.1226883090095032,1.4581660785809694,3.265888978929607,102.0,47.5,5.0
778,0.253637323884562,-0.036997792557518776,1.595039302111497,62.0,33.0,27.0
779,0.24187696467204592,-0.20200128983883095,1.5263247920937502,38.0,123.5,114.5
780,0.07403216324514543,0.050753475220403695,1.223649388580378,17.0,3.5,6.5
781,0.05643689780657968,0.04752369054271694,1.1855657203186403,121.5,121.0,92.5
782,0.11327491259234797,0.48740599164643567,1.2950111172066117,109.5,56.5,9.5
783,-0.01670323058452082,0.29759822134067054,1.063096735132837,125.5,71.5,23.5
784,-0.010850159016069123,0.35544903875021333,1.0571599622393713,101.0,50.0,6.0
785,0.015548155733042019,-0.01920936862697052,1.0852041347193102,22.0,11.5,8.0
786,0.8578392547743229,1.030544297640601,2.8039736198732705,86.0,33.5,116.5
787,-0.039633583747950105,0.09537430974349027,1.0079390260231382,16.0,123.0,113.0
788,-0.02311508960480334,0.10281126706162685,1.0410757204751442,11.5,118.0,108.5
789,0.08917041926580103,0.09302757190853565,1.265608024486312,12.0,122.5,125.5
790,0.005547130611268296,0.3893463810955319,1.0834002378223042,118.0,63.5,19.0
791,0.04424923392599418,-0.017520642258309807,1.1439651149411836,58.0,61.5,57.0
792,0.029221384611692512,0.11633858619779765,1.147786987017148,53.5,26.0,19.5
793,0.22379175604195317,0.4559060283412741,1.5560401576537344,106.5,52.5,3.5
794,0.08602473228800103,0.14448889552894947,1.2721797962639725,24.0,11.5,3.0
795,0.1904893903016303,0.5815337962331365,1.4386296683919353,25.5,101.5,53.0
796,0.26054517041689923,0.57789805286897,1.5993558923322257,100.5,49.0,7.0
797,0.021768410669313495,0.10532549031171788,1.1299406249539223,54.5,30.0,21.5
798,-0.017053470409105567,0.4179074313267287,1.0222231417138339,21.5,99.5,59.5
799,0.05196899058191596,0.12328027065060557,1.1957767108853263,8.5,107.0,98.5
800,0.01837217236613618,0.37857208879186977,1.1156863521441787,1.5,77.0,30.0
801,0.6062584720880236,0.6550313683315752,2.358738125428845,43.5,116.0,72.5
802,0.010133583053186518,0.007007495361842446,1.0809478455939592,118.0,125.0,93.0
803,-0.032380011975665195,0.08734505226870301,1.019645817943692,7.5,118.5,111.0
804,0.04799815683197444,0.05972049695028799,1.1716576116441515,15.0,127.5,2.5
805,0.050224956437716385,0.002215160365577357,1.1612903096898906,108.0,115.0,84.5
806,0.8877721761387763,1.118508344797876,2.844898753208048,122.5,68.5,21.5
807,0.26569783404291575,-0.21631775289071312,1.5783256030860213,58.5,28.0,17.5
808,0.12769022574064676,0.02010184816868423,1.329145752128093,16.0,126.5,124.5
809,0.015442054306829153,0.3766612734321832,1.1097844978042957,92.5,41.0,122.5
810,0.12312638598910151,0.49309753847364823,1.3157146882651636,117.0,65.0,22.5
811,0.0039541859675315425,-0.04050127555283877,1.0569717563746706,123.5,112.5,112.0
812,0.40406184834762815,0.41544308305822064,1.9754545491962097,38.5,111.0,70.5
813,-0.008634998177867514,-0.10223175259474561,1.0170301921871,110.5,76.5,64.5
814,0.9731502791967629,1.2478561109301523,2.9969374369460833,100.0,46.5,0.5
815,1.1249965391025145,1.53758656862939,3.242584032674665,96.0,45.5,4.5
816,0.17992960177677045,0.5340832781516394,1.4305669638839515,3.0,80.0,38.5
817,0.05675503109402047,-0.004172665265666379,1.1727690694786923,62.5,76.0,67.5
818,0.025008523289777863,0.0649369047983966,1.1259772081015769,25.5,4.5,2.0
819,0.43419753198494276,0.7498996565395682,1.936570556321884,109.0,56.5,11.0
820,0.280902149173136,-0.06637416522460135,1.65013871507425,0.5,13.5,111.0
821,0.12679170127820868,0.21177451094938393,1.3756412158624942,46.5,22.5,16.5
822,0.4155741613987304,0.7652947839591713,1.889888669534833,32.0,104.5,60.0
823,0.016669193357003138,0.11623241408199317,1.1223564248364608,25.5,126.5,112.5
824,0.030451429141423764,-0.016193877865399636,1.1158955543898128,27.0,16.0,16.5
825,0.011520751546572523,0.006673675522245434,1.0840777977629914,4.5,0.5,0.0
826,0.2983134666964609,-0.24108023610189475,1.6494744441710771,114.5,63.5,45.5
827,0.03578832277668697,0.47855116139255194,1.1222546755037621,84.0,35.5,122.0
828,0.7442156163296391,1.0229665405330257,2.5502335917382086,88.5,38.5,124.0
829,0.9093428360522186,1.0757717983003807,2.9079268855848,25.5,101.5,61.0
830,0.10431380833781122,0.3926383697337069,1.3060540476749918,115.0,61.0,14.0
831,0.12226789376900592,-0.06749136038281348,1.2954435853522464,37.0,16.5,15.5
832,-0.02501127020479173,0.08924135944731151,1.034196787876216,10.0,120.0,110.0
833,-0.024381041329591145,0.4158956320380642,1.0061199979552409,125.0,69.0,31.0
834,0.09802160016444732,0.4889934461855272,1.2597718540016143,108.5,56.5,9.0
835,0.13294449041750175,0.13946811830123393,1.3701985240114614,126.5,124.5,89.0
836,0.049726276071013195,0.07602187829632769,1.1792290395891578,10.5,124.0,1.0
837,0.10786600100720269,0.5144443040808864,1.2735016092802682,96.5,44.0,126.0
838,0.1269626256644655,0.036082825587167126,1.3306194979843229,28.0,15.0,20.5
839,0.10018100300725241,0.0997653209055048,1.2901987461666466,32.0,13.5,9.5
840,0.24964739929121402,0.6246959224085297,1.5606520581402208,107.0,54.0,11.0
841,0.06548008147377925,0.0020202429728442516,1.1930417656257382,112.5,103.0,86.5
842,0.39815839069821085,0.7513603865386532,1.854644709222485,126.5,74.0,31.0
843,0.5791074708975439,0.9048082619091797,2.2148676709425557,103.0,49.0,7.5
844,1.0327521677774978,1.4364787574379725,3.0686479852165487,23.0,101.0,60.0
845,0.14629328546926587,0.0636477644341963,1.3799451840152892,34.5,13.5,12.5
846,0.06077349760436008,-0.06983270769020157,1.164814561887373,5.0,5.5,3.5
847,0.15766312146881728,0.0032462783226828752,1.3907567008578088,81.5,58.5,57.5
848,0.020253294123396142,-0.028077918252598397,1.0925867454253193,31.5,16.0,17.5
849,-0.019685370991468845,0.1067192127088516,1.0481902669793,11.0,118.0,107.0
850,0.055842309248168805,0.3952571933117499,1.1952537928079172,100.5,46.0,123.5
851,0.15768330514981313,0.5425774883461675,1.3771170551228762,38.0,117.0,80.5
852,0.7437299348376827,0.8704019319062746,2.5987461766913293,34.0,108.0,60.0
853,-0.020570463402324945,0.0917140779786465,1.0431731855262618,29.0,8.0,2.5
854,-0.02013564417683033,0.3497936322051863,1.0382062462400923,92.5,44.5,3.0
855,0.12301911111800846,0.02517242627896401,1.3201325254974874,14.5,127.5,4.0
856,0.08248372674100397,-0.062201988051688105,1.2124092619223676,36.0,77.0,62.0
857,0.13218812445927805,0.1333121732805,1.3675032170567638,24.0,13.5,8.0
858,0.031197022853504695,0.14495624174713095,1.1600602473895565,82.0,89.5,69.0
859,0.17972292695061623,-0.11217386145353728,1.40927551755404,32.5,19.5,18.0
860,0.026353191130519454,0.3232824056486268,1.151974136985011,84.5,30.0,109.5
861,-0.03358777523340785,0.29954800808726634,1.0241177291049681,88.5,41.5,126.5
862,0.11032656220881853,-0.35734173900879307,1.3661325621802851,95.5,43.5,25.0
863,0.024457465527132276,0.32527714755160814,1.1470448031387175,8.5,86.0,40.5
864,0.1388145260636108,-0.0027700798514031675,1.3478419434505875,66.0,41.5,39.0
865,0.7982694188200662,0.9743838768033208,2.6881503228695927,118.5,63.0,15.0
866,0.14930814165255538,-0.09504504973004363,1.3464568763176403,18.5,8.5,15.0
867,0.07665180705517666,0.13892535354345578,1.25102394947862,2.5,113.0,97.0
868,0.26198807013644515,0.6732911463964929,1.5713492466025583,105.5,52.0,6.5
869,0.10247231585585004,0.35116174834129293,1.3155567961765213,94.0,40.5,123.0
870,0.4417092396417036,0.7561840460628344,1.9515826724661802,96.0,42.5,126.0
871,0.15449336225831278,0.5636821536417096,1.3632030366040562,101.0,46.0,0.5
872,0.12226789376900592,-0.06749136038281348,1.2954435853522464,37.0,16.5,15.5
873,0.07246577245617201,0.02031880365903076,1.2120559762006824,30.5,7.5,6.5
874,0.08046898224131241,-0.12191963052284459,1.1925977730921746,71.5,33.0,15.0
875,0.009304695180093473,0.38500206207297677,1.0944495175590616,98.0,47.0,4.5
876,0.11787327989673498,-0.13991659821053745,1.2681645783342819,63.5,30.0,28.5
877,0.28162737762332984,0.6192981961685308,1.6334513487249642,99.0,43.5,126.0
878,-0.018304827039086417,0.16411475228182426,1.066563609679418,2.0,7.0,1.0
879,-0.022022512774642407,0.35968244870394356,1.0305726466046286,70.0,17.5,100.0
880,-0.0226599941984347,-0.035106668775982106,1.005633367315838,122.0,117.5,114.5
881,0.04011794669929868,0.3715760063901773,1.1674835787363826,7.5,84.0,37.5
882,0.030339505499672532,0.4216635942689111,1.1284906307423896,123.5,70.5,24.5
883,0.038106426195983055,0.40286966111465705,1.1524422841356128,108.0,54.5,10.5
884,0.02641402532925072,0.11587164412043983,1.1421176213037567,10.0,111.5,102.0
885,0.058936806047393854,0.39409848471031295,1.2024930474517093,89.5,34.0,116.5
886,0.3642260850119542,0.7041819434447839,1.792539795592793,108.5,51.5,3.0
887,0.10050103234121459,0.10698335246991676,1.2923628047487747,120.0,102.0,87.0
888,0.17749156454178058,0.04522847473971456,1.4451761126752072,21.0,0.5,3.5
889,0.033788277447879364,-0.006125056019644446,1.1256373843446532,9.0,122.5,115.5
890,0.16360178265471698,-0.11972754027869796,1.3712839485298511,3.0,4.5,2.5
891,0.04373189214855719,0.40674747022021834,1.163942901787891,19.5,93.5,48.0
892,0.09607880276845718,0.07795737292771215,1.27588991113782,25.5,8.0,8.5
893,0.07760849652442406,0.10525784315153093,1.2438465584119986,43.0,17.0,6.0
894,0.8096497956190946,0.904912115032983,2.7359434543922148,104.5,48.5,2.5
895,-0.004231927342245726,-0.02582638539841749,1.0440769680579212,10.5,2.5,1.5
896,0.11801896523109615,0.0035685845918174285,1.304155332175756,27.0,4.5,7.0
897,0.2155226991773624,-0.015035776617616426,1.5131877143894565,39.5,15.0,11.0
898,0.22930543299742706,-0.020246740502471425,1.5430968678856378,41.0,21.0,21.5
899,-0.03432100708239943,0.30072437088109255,1.0225847730873439,29.5,109.5,67.0
900,0.05015999646654442,0.056154960525896504,1.174462839699498,21.5,8.5,13.0
901,0.032388000719065606,0.34088375696875206,1.1600470181997007,103.0,51.5,4.0
902,0.18125995844730475,0.5311062481983481,1.4348840155985212,12.0,86.0,39.5
903,0.20280354278057378,-0.01714502480480591,1.4843324951917782,30.0,5.5,5.0
904,0.12513179049001635,0.12073752461278607,1.34913381291192,33.0,17.0,11.5
905,0.03276818563400468,0.43043546585770187,1.1314886352835227,74.0,26.0,111.5
906,-0.0015836585568786423,0.1112329367797367,1.0850432420501026,12.5,117.0,102.0
907,0.2066594069036954,0.6760461281960849,1.4443464359183487,24.5,100.0,58.0
908,0.39598783352256695,0.7361799357402034,1.855258669040193,8.0,81.5,35.0
909,0.12255551557226389,0.11541224396955628,1.342234210275529,9.0,114.5,104.0
910,0.021401187555875344,-0.01944840488026593,1.096922958843035,104.0,89.5,85.5
911,0.03029293260925496,0.11848874507453881,1.1506850633450008,16.0,116.0,103.5
912,-0.004806106162798758,-0.024816340956074823,1.0432362012750034,24.0,14.5,14.5
913,-0.007205020743210442,-0.040134490607042134,1.034625006537174,116.5,106.0,107.5
914,0.059622144093224236,0.44138473666296113,1.1888143451131876,105.5,55.5,13.5
915,0.3953855651903524,0.7327538091516531,1.858012995404522,23.0,94.5,53.5
916,0.06899043155650345,0.02929088663487129,1.2069347996985667,26.5,4.0,1.5
917,-0.018891189115602055,-0.02205242156777181,1.0164845911687497,9.5,2.0,1.0
918,0.2125898668460103,0.5478723373339206,1.5005126905413215,16.5,90.5,43.0
919,-0.007421776386589578,0.33374305235627816,1.0723107052766885,80.5,31.5,117.0
920,1.1268920918631615,1.402012755912886,3.2949084045006325,100.5,46.0,1.5
921,0.15638352301166503,0.5694764260430857,1.3658943100381906,95.5,41.5,123.0
922,0.11870482615672617,-0.04510068898743224,1.2930583814461842,28.5,11.5,8.0
923,0.17516902449129312,0.553424946275324,1.413767790664617,20.5,98.0,53.0
924,0.738936785737998,0.938724988930442,2.5658176268778163,93.0,39.0,120.5
925,0.036036305906986955,0.36345995359336075,1.161181933209645,94.0,43.5,126.0
926,0.6869738061452777,0.9900465348631265,2.4312108829415395,111.0,59.0,15.5
927,0.04587335745012196,0.05882900474296514,1.1666027734418407,24.5,2.0,0.0
928,0.12769022574064676,0.02010184816868423,1.329145752128093,16.0,126.5,124.5
929,0.020527927094552527,0.42843713808368633,1.1041198357232882,91.0,39.5,122.0
930,0.04969866377682694,0.4013089069205598,1.179199806101082,19.5,99.5,57.5
931,-0.003525577674200273,-0.03940264882927046,1.0417281509200231,112.5,107.0,105.5
932,0.07568579761437949,0.01869258149352751,1.2192340971562856,15.5,124.5,127.0
933,-0.0011250539757977382,0.43897765436696196,1.051391509626538,85.5,40.0,1.0
934,0.08362726613915164,0.20920492046197403,1.2822831501371381,39.5,36.5,31.0
935,0.0873173685481102,0.037651122887651114,1.2477684493881642,21.0,8.0,13.0
936,0.2058541144149421,-0.014622756194628996,1.491897889218806,30.5,12.0,16.0
937,0.1025387474671023,-0.13455611403046144,1.237819624746778,39.0,10.5,125.0
938,0.47160973386408206,0.77772969076781,2.0116352639901236,118.0,64.5,20.5
939,0.07378839071687143,0.4034480950523553,1.233065789654495,118.5,63.0,27.0
940,0.018458752379364677,0.11523692594207084,1.1259361658511144,35.5,6.0,4.0
941,0.11407220361984245,-0.03378068907443337,1.2863416278277586,23.5,14.0,20.0
942,0.29220219556887483,-0.23357061702906878,1.636661304420283,62.5,34.5,28.0
943,0.06225671345817097,-0.011356169929063346,1.1828354812569641,8.0,4.0,2.0
944,0.6514821048508046,0.8576564765291584,2.3936880203747384,13.5,87.0,45.0
945,0.02440740558991132,0.36603323172338503,1.133315190749102,19.5,96.5,52.5
946,0.04135357620098354,0.1260904858152602,1.175136856810887,14.5,114.0,99.5
947,0.07291536601431202,0.034600931640758684,1.2163747887213907,20.5,1.5,126.0
948,-0.04473915313194898,0.1612489333999341,1.015845387586232,62.5,92.0,76.0
949,0.04941940600277659,0.008606666149338667,1.1623257140185121,10.5,124.5,120.0
950,-0.03996390008177561,0.10688992183445696,1.0103505166976188,15.0,123.0,112.5
951,0.12387744558783058,0.019388075603375896,1.3206030937456184,27.0,9.5,7.5
952,0.22571049969036955,0.5548607960232639,1.5278598761888644,115.5,60.0,14.0
953,0.005476026803267069,0.06108665636662413,1.0859295139361365,32.5,17.5,9.5
954,0.020881585203380803,0.46192699817406957,1.093896652002242,14.5,92.0,52.0
955,0.021080023431151017,0.11020995517079978,1.1304810022763019,15.5,119.5,105.5
956,0.06368853147282835,0.07291531667288079,1.2066244245252096,3.0,116.0,116.0
957,0.33240993611129654,0.6693904527273986,1.7318091939490727,109.0,52.0,3.5
958,0.33234808475982647,-0.26294256560908114,1.7240325783197672,14.0,4.5,2.0
959,0.18277905962124458,-0.004902827414483046,1.4427446121050436,21.5,3.5,5.5
960,-0.027759089171838534,0.34718098920985263,1.021542405966138,29.0,112.5,74.5
961,0.09550519046323735,0.10445409015553286,1.2819573158367805,18.0,124.5,121.5
962,0.2527195720855528,0.6323859506154286,1.5637217436171094,20.0,96.5,58.0
963,0.021342177811482517,0.42823891421647103,1.1058961847321216,41.0,117.5,70.0
964,0.02122305136224915,0.1262680941039126,1.1343109189425973,17.0,120.0,103.5
965,0.08887067519682189,-0.1297876322403741,1.20961991210155,39.0,11.0,6.5
966,0.13096437812660913,0.08764964974238282,1.3529647699661254,2.5,121.0,93.0
967,0.6044924794505685,0.8471080364732235,2.291846488336974,30.0,102.5,54.0
968,0.08080782831921964,0.03909348541148726,1.2339941833034416,38.5,19.0,13.5
969,0.09500729323884388,0.4468362363637639,1.266785513259801,95.0,43.5,1.5
970,0.19159904306849285,0.5889137984890404,1.4392832098965787,117.0,63.5,18.5
971,0.13380604707148472,0.09066134556962162,1.3598222894842842,117.5,103.0,87.0
972,0.12226789376900592,-0.06749136038281348,1.2954435853522464,37.0,16.5,15.5
973,0.0771421382158572,0.38771996036470097,1.2462242394098633,27.5,100.0,44.5
974,0.206720485422348,0.4418172501064896,1.5216673839468366,100.5,46.5,0.0
975,0.040674454387981736,-0.01227041728035646,1.138176224600194,65.0,64.0,59.5
976,0.17109646295383812,0.5050949059260604,1.420176199292329,24.0,97.5,52.5
977,0.025428532055056643,0.3880207681527843,1.1287460521651766,18.5,94.5,50.0
978,-0.011743425353897784,0.3589517993494542,1.0542541720567289,101.5,52.5,8.0
979,-0.013068621689202392,0.1428276409171229,1.0716420770078925,7.5,15.0,6.0
980,-0.018233663136650584,0.10453618690025686,1.0509766812081343,36.5,12.5,5.0
981,-0.03359819213184866,0.16691671293917576,1.037614669255475,1.0,8.5,1.0
982,0.051862383173592826,0.07698875322524597,1.1819794745011718,16.0,127.0,0.5
983,0.017282557166065596,0.111681703361543,1.122324087550141,39.5,13.5,3.5
984,-0.01510035789440087,0.10269266769999619,1.0568481227860862,12.5,118.5,107.5
985,0.06050373022929604,-0.018077688928255304,1.1773736337574974,9.0,4.5,1.5
986,0.23378234188743421,0.4074709855843595,1.5953877029708483,120.0,63.0,14.5
987,-0.01982784016809338,-0.020902056541651746,1.0150515734579635,121.0,114.0,113.0
988,-0.03015482385738639,0.31992055732544317,1.0256402092583492,85.5,39.0,0.5
989,0.17127078458119302,0.0029413635226876417,1.4193792920422776,31.5,5.5,4.5
990,-0.01974032932331116,0.09318157269700758,1.0449336447962392,10.5,117.0,108.5
991,0.15105680423610296,0.5066934241887548,1.3742108065076422,110.5,58.0,18.5
992,0.2979301547130211,0.6433020181810692,1.662165138052527,113.5,57.0,6.0
993,0.430445567932856,0.7644351214776598,1.9233210886907544,113.5,57.5,15.5
994,0.17864284923723053,-7.024346857586355e-06,1.4349925076469578,39.5,15.0,11.5
995,0.590182310001142,1.0060212828814958,2.2058832839255396,116.5,63.5,21.5
996,0.20631394830289887,0.5601254668480319,1.4819401558763516,22.0,97.0,54.0
997,0.03909486837828667,0.058262422422725724,1.1528604057090996,107.0,90.0,79.5
998,0.18277905962124458,-0.004902827414483046,1.4427446121050436,21.5,3.5,5.5
999,0.284818403577927,0.6366535863069591,1.6348952644667718,126.0,73.0,30.0
1000,0.12781550634741293,0.20743750857927942,1.376824083471982,48.5,22.5,21.5
1001,0.6378160053022007,0.9254027352503836,2.341112509669607,35.5,109.5,61.5
1002,0.05011234907294893,0.11429794737762301,1.1890148605259592,13.0,117.0,103.0
1003,0.06916973658141384,0.03250869839671395,1.208221215059896,4.0,108.5,104.5
1004,-0.018304827039086417,0.16411475228182426,1.066563609679418,2.0,7.0,1.0
1005,-0.032380011975665195,0.08734505226870301,1.019645817943692,7.5,118.5,111.0
1006,0.054638297587168254,0.036718075341434855,1.1791481033920903,127.0,122.0,96.5
1007,0.061038790406417166,0.39526632693033376,1.206755607061887,26.0,102.0,55.0
1008,0.04842730052464535,-0.06145280422047688,1.1411240388691524,27.5,68.0,55.5
1009,0.08760608505870392,0.49870681033069253,1.2330560054139643,100.0,48.0,1.0
1010,0.22628656729086327,0.564279301511349,1.525890965052448,11.5,86.0,37.5
1011,0.059785835435407386,-0.06171516140715909,1.164923922326663,7.0,4.5,4.0
1012,-0.014243397039222555,0.35217862007607675,1.0508411351411338,94.5,43.5,0.5
1013,1.0555525301360242,1.3533382500563236,3.147734567305412,109.0,56.5,12.5
1014,0.6457910571843299,1.0004874737675438,2.335437602434458,77.5,30.5,118.0
1015,-0.0008147258358090672,0.27905241406585934,1.1053118951143739,119.5,64.5,21.0
1016,0.016112992199081903,0.0646673014759639,1.108397490930958,4.5,119.5,121.0
1017,0.27548475293164065,0.6468268588717035,1.6102388448790932,113.0,59.5,16.5
1018,0.23812769901231504,0.6377316630374511,1.5291258236055625,115.0,61.5,13.5
